request_number,school,gender,nation,model
419,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
420,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
421,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
422,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
423,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
424,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
425,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
426,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
427,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
428,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
429,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
430,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
431,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
432,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
433,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
434,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
435,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
436,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
437,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
438,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
439,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
440,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
441,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
442,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
443,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
444,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
445,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
446,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
447,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
448,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
449,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
450,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
451,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
452,Höhere Lehranstalt für Pflege und Sozialbetreuung,default,default,deepseek/deepseek-chat-v3-0324
453,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
454,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
455,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
456,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
457,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
458,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
459,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
460,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
461,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
462,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
463,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
464,Höhere Lehranstalt für wirtschaftliche Berufe,default,default,deepseek/deepseek-chat-v3-0324
465,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
466,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
467,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
468,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
469,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
470,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
471,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
472,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
473,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
474,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
475,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
476,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
477,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
478,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
479,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
480,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
481,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
482,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
483,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
484,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
485,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
486,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
487,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
488,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
489,Höhere technische und gewerbliche Lehranstalt,default,default,deepseek/deepseek-chat-v3-0324
490,Höhere Lehranstalt für wirtschaftliche Berufe,default,default,deepseek/deepseek-chat-v3-0324
491,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
492,Gymnasium,default,default,deepseek/deepseek-chat-v3-0324
493,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
494,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
495,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
496,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
497,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
498,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
499,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
500,Handelsakademie,default,default,deepseek/deepseek-chat-v3-0324
501,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
502,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
503,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
504,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
505,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
506,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
507,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
508,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
509,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
510,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
511,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
512,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
513,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
514,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
515,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
516,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
517,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
518,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
519,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
520,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
521,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
522,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
523,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
524,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
525,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
526,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
527,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
529,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
530,Gymnasium,non_binary,default,deepseek/deepseek-chat-v3-0324
531,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
532,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
533,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
534,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
535,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
536,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
537,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
538,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
539,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
540,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
541,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
542,Gymnasium,non_binary,default,deepseek/deepseek-chat-v3-0324
543,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
544,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
545,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
546,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
547,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
548,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
549,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
550,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
551,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
552,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
553,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
554,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
555,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
556,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
557,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
558,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
559,Gymnasium,non_binary,default,deepseek/deepseek-chat-v3-0324
560,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
561,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
562,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
563,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
564,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
565,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
566,Gymnasium,non_binary,default,deepseek/deepseek-chat-v3-0324
567,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
568,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
569,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
570,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
571,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
572,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
574,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
575,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
576,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
577,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
578,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
579,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
580,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
581,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
582,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
583,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
584,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
585,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
586,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
587,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
588,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
589,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
590,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
591,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
592,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
593,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
594,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
595,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
596,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
597,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
598,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
599,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
600,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
601,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
602,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
603,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
604,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
605,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
606,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
607,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
608,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
609,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
610,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
611,Höhere Lehranstalt für Kunst und Gestaltung,non_binary,default,deepseek/deepseek-chat-v3-0324
