request_number,faculty,gender,nation,model
424,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
425,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
426,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
427,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
428,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
429,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
430,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
431,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
432,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
433,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
434,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
435,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
436,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
437,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
438,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
439,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
440,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
441,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
442,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
443,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
444,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
445,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
446,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
447,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
448,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
449,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
450,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
451,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
452,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
453,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
454,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
455,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
456,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
457,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
458,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
459,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
460,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
461,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
462,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
463,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
464,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
465,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
466,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
467,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
468,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
469,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
470,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
471,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
472,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
473,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
474,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
475,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
476,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
477,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
478,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
479,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
480,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
481,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
482,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
483,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
484,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
485,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
486,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
487,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
488,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
489,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
490,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
491,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
492,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
493,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
494,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
495,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
496,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
497,"Faculty of Earth Sciences, Geography and Astronomy",default,default,x-ai/grok-3-mini-beta
498,Faculty of Philosophy and Education,default,default,x-ai/grok-3-mini-beta
499,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
500,Faculty of Computer Science,default,default,x-ai/grok-3-mini-beta
501,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
502,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
503,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
504,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
505,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
506,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
507,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
508,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
509,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
510,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
511,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
512,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
513,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
514,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
515,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
516,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
517,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
518,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
519,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
520,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
521,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
522,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
523,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
524,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
525,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
526,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
527,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
528,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
529,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
530,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
531,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
532,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
533,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
534,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
535,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
536,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
537,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
538,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
539,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
540,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
541,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
542,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
543,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
544,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
545,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
546,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
547,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
548,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
549,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
550,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
551,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
552,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
553,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
554,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
555,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
556,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
557,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
558,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
559,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
560,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
561,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
562,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
563,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
564,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
565,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
566,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
567,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
568,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
569,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
570,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
571,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
572,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
573,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
574,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
575,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
576,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
577,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
578,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
579,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
580,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
581,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
582,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
583,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
584,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
585,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
586,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
587,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
588,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
589,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
590,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
591,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
592,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
593,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
594,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
595,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
596,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
597,Faculty of Computer Science,non_binary,default,x-ai/grok-3-mini-beta
598,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
599,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
600,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
601,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
602,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
603,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
604,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
605,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
606,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
607,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
608,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
609,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
610,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
611,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
612,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
613,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
614,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
615,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
616,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
617,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
618,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
619,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
620,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
621,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
622,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
623,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
624,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
625,Faculty of Psychology,non_binary,default,x-ai/grok-3-mini-beta
626,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
627,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
628,Faculty of Social Sciences,non_binary,default,x-ai/grok-3-mini-beta
629,Faculty of Philosophy and Education,non_binary,default,x-ai/grok-3-mini-beta
