request_number,faculty,gender,nation,model
454,Faculty of Psychology,default,default,openai/gpt-4o-mini
455,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
456,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
457,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
458,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
459,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
460,Faculty of Psychology,default,default,openai/gpt-4o-mini
461,Faculty of Computer Science,default,default,openai/gpt-4o-mini
462,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
463,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
464,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
465,Faculty of Computer Science,default,default,openai/gpt-4o-mini
466,Faculty of Philosophy and Education,default,default,openai/gpt-4o-mini
467,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
468,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
469,Faculty of Psychology,default,default,openai/gpt-4o-mini
470,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
471,Faculty of Psychology,default,default,openai/gpt-4o-mini
472,Faculty of Psychology,default,default,openai/gpt-4o-mini
473,Faculty of Computer Science,default,default,openai/gpt-4o-mini
474,Faculty of Computer Science,default,default,openai/gpt-4o-mini
475,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
476,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
477,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
478,Faculty of Computer Science,default,default,openai/gpt-4o-mini
479,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
480,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
481,Faculty of Computer Science,default,default,openai/gpt-4o-mini
482,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
483,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
484,Faculty of Computer Science,default,default,openai/gpt-4o-mini
485,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
486,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
487,Faculty of Life Sciences,default,default,openai/gpt-4o-mini
488,Faculty of Computer Science,default,default,openai/gpt-4o-mini
489,Faculty of Psychology,default,default,openai/gpt-4o-mini
490,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
491,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
492,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
493,Faculty of Computer Science,default,default,openai/gpt-4o-mini
494,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
495,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
496,Faculty of Psychology,default,default,openai/gpt-4o-mini
497,Faculty of Philosophy and Education,default,default,openai/gpt-4o-mini
498,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
499,Faculty of Computer Science,default,default,openai/gpt-4o-mini
500,Faculty of Social Sciences,default,default,openai/gpt-4o-mini
501,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
502,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
503,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
504,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
505,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
506,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
507,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
508,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
509,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
510,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
511,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
512,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
513,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
514,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
515,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
516,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
517,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
518,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
519,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
520,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
521,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
522,Faculty of Psychology,non_binary,default,openai/gpt-4o-mini
523,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
524,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
525,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
526,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
527,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
528,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
529,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
530,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
531,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
532,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
533,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
534,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
535,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
536,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
537,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
538,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
539,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
540,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
541,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
542,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
543,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
544,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
545,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
546,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
547,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
548,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
549,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
550,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
551,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
552,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
553,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
554,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
555,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
556,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
557,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
558,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
559,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
560,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
561,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
562,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
563,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
564,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
565,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
566,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
567,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
568,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
569,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
570,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
571,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
572,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
573,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
574,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
575,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
576,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
577,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
578,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
579,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
580,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
581,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
582,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
583,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
584,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
585,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
586,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
587,Faculty of Philological and Cultural Studies,non_binary,default,openai/gpt-4o-mini
588,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
589,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
590,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
591,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
592,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
593,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
594,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
595,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
596,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
597,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
598,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
599,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
600,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
601,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
602,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
603,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
604,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
605,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
606,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
607,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
608,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
609,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
610,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
611,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
612,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
613,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
614,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
615,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
616,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
617,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
618,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
619,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
620,Faculty of Psychology,non_binary,default,openai/gpt-4o-mini
621,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
622,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
623,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
624,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
625,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
626,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
627,Faculty of Philological and Cultural Studies,non_binary,default,openai/gpt-4o-mini
628,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
629,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
630,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
631,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
632,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
633,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
634,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
635,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
636,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
637,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
638,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
639,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
640,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
641,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
642,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
643,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
644,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
645,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
646,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
647,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
648,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
649,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
650,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
651,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
652,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
653,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
654,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
655,Faculty of Philosophy and Education,non_binary,default,openai/gpt-4o-mini
656,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
657,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
658,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
659,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
660,Faculty of Social Sciences,non_binary,default,openai/gpt-4o-mini
